Customer ID,Age,Professional experience,Salary,ZIP code,Family size,Average credit cards spend,Education level,Mortgage,Loan,Securities account,Certificate of Deposit account,Online Banking,Credit Card
3152,35,10,30000,95032,3.0,1300.0,1.0,0.0,0.0,True,True,True,True
3153,25,0,52000,95126,3.0,2600.0,3.0,159000.0,0.0,False,False,False,False
3154,56,32,15000,90089,1.0,100.0,2.0,0.0,0.0,False,False,True,False
3155,43,18,65000,93065,2.0,2200.0,3.0,0.0,0.0,False,False,True,False
3156,65,40,21000,92717,3.0,100.0,3.0,0.0,0.0,False,False,False,True
3157,30,6,154000,90230,1.0,6000.0,1.0,0.0,0.0,False,False,False,False
3158,53,29,93000,95051,1.0,2700.0,2.0,256000.0,0.0,False,False,True,False
3159,42,17,91000,94583,1.0,100.0,2.0,199000.0,0.0,False,False,True,True
3160,55,25,23000,93106,4.0,400.0,3.0,88000.0,0.0,False,False,False,False
3161,28,2,43000,95616,4.0,1300.0,3.0,0.0,0.0,False,False,True,True
3162,31,7,99000,94720,1.0,4000.0,1.0,0.0,0.0,False,False,True,False
3163,43,18,103000,90089,3.0,1000.0,1.0,180000.0,0.0,False,False,True,True
3164,44,19,74000,90041,4.0,1900.0,3.0,0.0,0.0,False,False,False,False
3165,47,23,171000,94546,2.0,1400.0,1.0,284000.0,0.0,False,False,True,True
3166,41,16,23000,94143,2.0,300.0,2.0,118000.0,0.0,False,False,False,False
3168,54,29,79000,91330,4.0,3800.0,2.0,0.0,0.0,True,False,True,False
3169,47,22,30000,94118,4.0,400.0,2.0,115000.0,0.0,False,False,True,True
3170,38,13,119000,94571,2.0,7800.0,1.0,221000.0,0.0,False,False,False,False
3171,59,29,45000,95630,3.0,2000.0,3.0,0.0,0.0,False,False,True,False
3172,30,4,25000,92123,2.0,300.0,2.0,0.0,0.0,False,False,False,False
3173,56,30,113000,92704,2.0,2700.0,1.0,352000.0,0.0,False,False,False,True
3174,59,33,35000,91105,1.0,200.0,1.0,171000.0,0.0,False,False,False,False
3177,33,8,125000,91320,1.0,0.0,1.0,0.0,0.0,False,False,True,True
3179,32,7,54000,96008,4.0,1300.0,1.0,0.0,0.0,True,False,True,False
3180,47,22,25000,90404,1.0,100.0,1.0,148000.0,0.0,False,False,True,False
3181,60,34,59000,94110,1.0,1600.0,1.0,231000.0,0.0,False,False,True,False
3182,45,20,62000,95818,2.0,2200.0,3.0,0.0,0.0,False,False,True,False
3183,36,11,9000,94604,4.0,200.0,3.0,0.0,0.0,False,False,False,True
3184,45,19,91000,92373,2.0,1700.0,2.0,0.0,0.0,True,False,True,False
3185,65,39,18000,94923,2.0,400.0,1.0,0.0,0.0,True,True,True,True
3186,48,22,79000,95747,3.0,700.0,2.0,0.0,0.0,False,False,True,False
3187,61,36,55000,90033,3.0,900.0,3.0,0.0,0.0,False,False,True,True
3188,43,19,128000,95054,1.0,4700.0,1.0,0.0,0.0,False,False,True,False
3189,28,3,11000,94534,4.0,500.0,3.0,0.0,0.0,False,False,False,False
3190,60,34,35000,90025,1.0,200.0,1.0,0.0,0.0,False,False,True,False
3191,35,10,79000,95045,4.0,2100.0,3.0,0.0,0.0,True,False,True,False
3192,55,31,50000,93010,4.0,1500.0,1.0,0.0,0.0,False,False,True,False
3193,46,20,61000,90036,2.0,400.0,3.0,0.0,0.0,False,False,False,False
3194,61,36,10000,90740,1.0,100.0,1.0,0.0,0.0,False,False,False,False
3195,51,26,15000,92373,2.0,0.0,1.0,114000.0,0.0,False,False,True,False
3196,40,16,64000,92661,4.0,2666.6666666666665,1.0,0.0,0.0,True,False,True,False
3197,58,32,59000,94542,1.0,1600.0,1.0,0.0,0.0,False,False,True,False
3198,29,3,121000,92806,2.0,1300.0,1.0,0.0,0.0,False,False,False,False
3199,35,10,78000,92121,1.0,2600.0,2.0,0.0,0.0,False,False,False,False
3200,57,33,45000,94080,3.0,1500.0,1.0,181000.0,0.0,True,True,True,True
3201,38,14,28000,95821,4.0,400.0,2.0,100000.0,0.0,False,False,True,False
3203,35,10,143000,91365,1.0,8600.0,1.0,0.0,0.0,False,False,True,True
3204,57,32,42000,92831,2.0,2100.0,3.0,0.0,0.0,False,False,True,False
3205,49,24,70000,90024,1.0,2900.0,1.0,0.0,0.0,False,False,False,True
3208,46,20,118000,93009,1.0,5700.0,1.0,0.0,0.0,False,True,True,True
3209,48,22,139000,94309,0.0,0.0,1.0,0.0,0.0,False,True,True,True
3210,44,20,43000,92124,1.0,300.0,3.0,0.0,0.0,True,False,False,True
3212,38,13,23000,91116,4.0,200.0,3.0,0.0,0.0,False,False,True,False
3213,32,6,44000,94608,4.0,200.0,1.0,0.0,0.0,True,True,True,True
3214,35,11,34000,93117,1.0,1500.0,2.0,0.0,0.0,False,False,False,False
3215,29,3,190000,94080,2.0,4500.0,1.0,0.0,0.0,False,False,True,False
3217,53,27,192000,94720,1.0,1700.0,1.0,601000.0,0.0,False,False,True,False
3218,37,11,60000,95825,2.0,2800.0,1.0,181000.0,0.0,False,False,False,True
3219,52,26,19000,90650,2.0,700.0,2.0,0.0,0.0,False,False,False,True
3220,49,24,82000,95051,1.0,2900.0,1.0,267000.0,0.0,False,False,True,False
3221,34,9,68000,94720,1.0,2800.0,1.0,0.0,0.0,False,False,True,False
3222,27,3,32000,94710,3.0,1000.0,2.0,0.0,0.0,False,False,False,False
3223,52,27,34000,93117,2.0,700.0,2.0,114000.0,0.0,False,False,True,True
3224,50,26,42000,94080,4.0,1100.0,2.0,151000.0,0.0,False,False,True,False
3225,46,22,73000,91360,1.0,800.0,3.0,117000.0,0.0,False,False,False,False
3226,43,18,83000,93109,3.0,500.0,3.0,0.0,0.0,False,False,False,True
3227,31,5,28000,92037,4.0,800.0,1.0,0.0,0.0,False,False,False,False
3228,36,11,15000,94720,2.0,300.0,2.0,119000.0,0.0,False,False,False,False
3229,46,21,9000,95023,2.0,700.0,3.0,0.0,0.0,False,False,True,False
3230,62,37,9000,91320,1.0,100.0,1.0,94000.0,0.0,False,False,False,False
3231,60,36,62000,94061,4.0,2200.0,1.0,0.0,0.0,False,False,False,False
3233,41,14,74000,92691,3.0,2333.3333333333335,2.0,0.0,0.0,False,False,True,False
3234,64,38,22000,92697,2.0,200.0,3.0,0.0,0.0,True,False,False,False
3235,26,0,149000,95051,2.0,7200.0,1.0,154000.0,0.0,False,False,False,False
3236,45,21,44000,94596,3.0,600.0,2.0,0.0,0.0,False,False,True,False
3237,48,24,134000,94105,1.0,5000.0,1.0,0.0,0.0,False,False,False,True
3238,65,35,55000,94526,4.0,1666.6666666666667,3.0,89000.0,0.0,False,False,True,True
3239,52,27,45000,94720,2.0,2000.0,2.0,121000.0,0.0,False,False,False,True
3240,41,16,33000,94309,4.0,0.0,2.0,0.0,0.0,False,False,True,False
3241,31,6,44000,94720,4.0,800.0,1.0,0.0,0.0,False,False,False,False
3242,40,14,54000,96003,2.0,700.0,1.0,0.0,0.0,False,False,False,False
3243,33,9,60000,90630,1.0,1200.0,1.0,0.0,0.0,False,False,True,True
3244,42,17,23000,95053,2.0,0.0,3.0,0.0,0.0,False,False,False,False
3245,28,3,55000,92647,4.0,1700.0,2.0,0.0,0.0,False,False,True,True
3246,50,24,80000,95616,4.0,4900.0,1.0,0.0,0.0,False,False,True,False
3247,53,29,25000,92008,2.0,400.0,1.0,0.0,0.0,False,False,True,False
3249,55,31,25000,94720,2.0,200.0,1.0,0.0,0.0,False,False,False,False
3250,60,34,61000,95521,4.0,1700.0,2.0,229000.0,0.0,False,False,False,False
3251,46,22,52000,95814,2.0,2100.0,3.0,221000.0,0.0,False,False,False,False
3252,49,23,79000,95819,3.0,700.0,2.0,151000.0,0.0,False,False,True,False
3253,29,5,21000,90717,4.0,400.0,2.0,89000.0,0.0,False,False,False,True
3254,62,36,25000,90740,3.0,300.0,3.0,0.0,0.0,False,False,True,True
3255,37,12,40000,90065,2.0,1100.0,2.0,0.0,0.0,True,False,False,True
3256,28,3,29000,91105,4.0,800.0,1.0,135000.0,0.0,False,False,True,False
3257,50,24,32000,94701,4.0,1800.0,1.0,109000.0,0.0,False,False,True,False
3258,64,38,42000,95929,2.0,700.0,3.0,137000.0,0.0,False,False,True,False
3259,45,21,121000,94066,1.0,4700.0,1.0,0.0,0.0,False,False,False,False
3260,45,20,59000,95008,1.0,2400.0,1.0,0.0,0.0,True,True,True,False
3261,33,7,83000,95211,1.0,2500.0,1.0,0.0,0.0,True,True,True,True
3262,61,36,38000,91129,3.0,900.0,3.0,82000.0,0.0,False,False,True,True
3263,44,19,70000,92399,1.0,200.0,2.0,230000.0,0.0,True,False,False,False
3264,57,31,131000,95133,2.0,2700.0,1.0,394000.0,0.0,False,False,False,True
3265,60,36,31000,95051,3.0,400.0,2.0,0.0,0.0,False,False,True,True
3266,35,10,79000,94720,4.0,2100.0,3.0,182000.0,0.0,False,False,True,False
3267,40,16,125000,95125,2.0,2200.0,1.0,0.0,0.0,False,False,True,False
3268,25,0,88000,94566,2.0,1800.0,2.0,319000.0,0.0,False,False,True,True
3270,41,17,51000,94402,2.0,600.0,3.0,0.0,0.0,False,False,False,True
3271,50,20,25000,91320,4.0,400.0,3.0,0.0,0.0,False,False,True,False
3272,52,26,28000,95405,1.0,300.0,3.0,0.0,0.0,False,False,True,False
3273,52,26,54000,90049,2.0,1500.0,2.0,0.0,0.0,False,False,False,True
3274,59,33,71000,91335,2.0,2300.0,3.0,150000.0,0.0,False,False,True,True
3275,57,32,19000,95348,1.0,1300.0,1.0,0.0,0.0,False,False,True,False
3276,46,19,24000,90025,3.0,666.6666666666666,2.0,0.0,0.0,False,False,True,False
3277,39,15,55000,95821,1.0,1500.0,3.0,0.0,0.0,False,False,True,False
3278,26,2,72000,92647,4.0,2600.0,1.0,0.0,0.0,True,True,True,False
3279,54,29,59000,92867,2.0,2300.0,3.0,152000.0,0.0,False,False,True,False
3280,52,28,8000,95060,1.0,300.0,1.0,0.0,0.0,False,False,True,False
3281,36,12,188000,91304,2.0,6500.0,1.0,0.0,0.0,False,False,True,True
3282,40,16,19000,92028,4.0,400.0,2.0,0.0,0.0,False,False,True,True
3283,33,7,101000,93727,1.0,2700.0,2.0,233000.0,0.0,False,False,False,False
3284,32,8,200000,91330,2.0,6500.0,1.0,565000.0,0.0,False,False,True,False
3285,39,13,25000,95370,3.0,200.0,2.0,0.0,0.0,False,False,True,False
3286,51,27,155000,94720,2.0,400.0,1.0,107000.0,0.0,False,False,False,True
3287,44,20,15000,90405,1.0,1000.0,1.0,0.0,0.0,False,False,True,False
3288,44,20,20000,92780,1.0,1400.0,3.0,0.0,0.0,False,False,False,False
3289,27,3,201000,95819,1.0,6333.333333333333,1.0,158000.0,0.0,False,False,True,False
3290,31,5,29000,95405,2.0,300.0,2.0,131000.0,0.0,False,False,True,True
3291,58,34,88000,93555,2.0,1600.0,1.0,0.0,0.0,False,False,True,True
3292,46,20,12000,90250,4.0,600.0,3.0,0.0,0.0,False,False,False,True
3293,61,37,31000,92374,3.0,400.0,2.0,0.0,0.0,False,False,False,True
3294,56,31,84000,92672,1.0,100.0,3.0,0.0,0.0,False,False,True,False
3295,48,24,79000,90245,4.0,1400.0,2.0,0.0,0.0,True,False,False,True
3296,46,22,198000,95521,2.0,6666.666666666667,1.0,0.0,0.0,False,False,False,True
3297,65,41,40000,94542,3.0,100.0,3.0,0.0,0.0,False,False,True,False
3298,56,30,122000,93555,2.0,500.0,1.0,0.0,0.0,False,False,False,True
3299,29,3,108000,94304,4.0,1800.0,2.0,0.0,0.0,False,False,False,False
3300,43,16,71000,90089,3.0,2333.3333333333335,2.0,0.0,0.0,False,False,False,False
3301,51,25,15000,94720,4.0,600.0,3.0,0.0,0.0,False,False,False,True
3302,44,20,149000,92121,1.0,1700.0,1.0,0.0,0.0,False,False,True,False
3303,64,38,32000,90065,3.0,700.0,2.0,0.0,0.0,False,False,True,True
3304,45,21,140000,91024,2.0,7600.0,1.0,132000.0,0.0,False,False,False,False
3305,30,6,184000,91911,1.0,6000.0,1.0,0.0,0.0,False,False,True,False
3306,48,23,35000,94025,4.0,400.0,2.0,118000.0,0.0,False,False,False,False
3307,57,31,43000,95616,1.0,200.0,1.0,0.0,0.0,False,False,False,False
3308,58,32,32000,93014,3.0,1400.0,1.0,0.0,0.0,False,False,True,False
3309,56,32,48000,94117,1.0,1600.0,3.0,0.0,0.0,False,False,False,True
3310,26,1,102000,95521,1.0,1900.0,1.0,0.0,0.0,False,False,False,False
3311,59,34,21000,92028,3.0,1300.0,2.0,0.0,0.0,False,False,True,True
3312,60,34,108000,92152,2.0,2000.0,1.0,359.0,0.0,False,False,True,False
3313,63,39,83000,90025,3.0,2000.0,3.0,0.0,0.0,False,False,True,True
3314,62,38,39000,96003,4.0,2200.0,1.0,0.0,0.0,True,False,True,False
3315,40,16,89000,90011,4.0,800.0,1.0,155000.0,0.0,False,False,True,False
3316,60,34,83000,94028,2.0,2000.0,1.0,249000.0,0.0,False,False,False,False
3317,55,29,33000,92660,2.0,400.0,3.0,0.0,0.0,False,False,False,False
3318,51,26,14000,92182,2.0,0.0,1.0,103000.0,0.0,False,False,True,False
3319,32,8,141000,90005,2.0,4333.333333333333,1.0,0.0,0.0,False,False,False,False
3320,62,36,44000,92093,2.0,1000.0,3.0,0.0,0.0,False,False,False,False
3322,56,30,73000,94035,2.0,1100.0,1.0,0.0,0.0,False,False,False,False
3323,34,10,42000,92173,1.0,1500.0,2.0,131000.0,0.0,False,False,False,False
3324,46,20,74000,92821,4.0,2600.0,3.0,104000.0,0.0,False,False,True,False
3325,60,35,119000,90266,2.0,3900.0,1.0,0.0,0.0,True,False,True,False
3327,29,5,81000,94115,2.0,2500.0,1.0,0.0,0.0,False,False,False,True
3329,34,9,20000,92648,4.0,1100.0,3.0,0.0,0.0,False,False,True,False
3330,38,14,25000,95135,4.0,400.0,2.0,101000.0,0.0,False,False,True,False
3331,43,18,21000,95037,2.0,1400.0,2.0,0.0,0.0,False,False,True,True
3332,63,37,20000,90066,1.0,800.0,2.0,0.0,0.0,True,False,False,True
3333,44,20,22000,90024,1.0,1000.0,1.0,91000.0,0.0,False,False,False,False
3335,37,12,100000,92735,3.0,1200.0,3.0,341000.0,0.0,False,False,True,True
3336,61,35,63000,91605,1.0,1600.0,1.0,0.0,0.0,False,False,True,False
3337,57,32,42000,95070,3.0,500.0,2.0,0.0,0.0,True,False,True,False
3338,63,38,84000,94607,4.0,100.0,2.0,0.0,0.0,False,False,False,False
3339,38,14,64000,92093,1.0,1500.0,3.0,0.0,0.0,False,False,False,True
3340,37,11,34000,95747,3.0,900.0,1.0,0.0,0.0,False,False,True,False
3342,50,25,14000,92037,4.0,800.0,1.0,0.0,0.0,False,False,True,False
3343,31,5,28000,94538,3.0,1000.0,1.0,0.0,0.0,False,False,True,False
3344,40,15,175000,92646,2.0,3300.0,1.0,0.0,0.0,False,False,True,False
3345,35,11,53000,91355,3.0,2800.0,1.0,0.0,0.0,False,False,False,False
3346,60,34,102000,94305,2.0,2000.0,1.0,0.0,0.0,False,False,True,True
3347,26,1,24000,96651,2.0,900.0,3.0,123000.0,0.0,False,False,False,True
3350,31,6,83000,92131,4.0,2200.0,2.0,106000.0,0.0,False,False,True,False
3351,29,4,73000,95039,1.0,800.0,2.0,0.0,0.0,False,False,True,False
3352,47,21,85000,93106,2.0,1700.0,2.0,0.0,0.0,False,False,False,True
3353,35,5,68000,90509,4.0,1800.0,3.0,0.0,0.0,False,False,False,False
3354,52,26,93000,91745,1.0,2400.0,1.0,0.0,0.0,False,False,True,False
3355,56,32,89000,92096,4.0,1000.0,2.0,90000.0,0.0,True,False,True,False
3356,59,35,33000,91355,4.0,400.0,1.0,131000.0,0.0,False,False,False,True
3357,41,16,13000,91125,2.0,0.0,3.0,0.0,0.0,False,False,True,False
3358,27,3,84000,95814,3.0,1500.0,1.0,0.0,0.0,False,False,True,True
3360,36,10,55000,90009,1.0,2000.0,1.0,95000.0,0.0,False,False,True,False
3361,56,31,68000,94571,2.0,0.0,3.0,0.0,0.0,True,False,True,False
3362,32,7,125000,95133,1.0,0.0,1.0,0.0,0.0,False,False,True,True
3364,65,39,100000,92122,4.0,1700.0,3.0,0.0,0.0,False,False,False,True
3365,49,24,70000,91330,1.0,2900.0,1.0,0.0,0.0,False,False,False,False
3366,59,34,18000,95814,3.0,1300.0,2.0,104000.0,0.0,False,True,True,True
3367,62,38,53000,92121,1.0,0.0,2.0,0.0,0.0,False,False,False,False
3370,41,17,99000,92096,2.0,1800.0,2.0,0.0,0.0,False,False,True,True
3372,42,18,90000,95064,4.0,800.0,1.0,245000.0,0.0,True,False,False,False
3373,46,20,82000,91016,3.0,700.0,2.0,0.0,0.0,False,False,True,True
3374,31,6,180000,93108,2.0,6700.0,1.0,0.0,0.0,False,False,False,False
3375,56,30,21000,94542,2.0,700.0,2.0,0.0,0.0,False,False,True,False
3376,28,2,31000,90024,2.0,300.0,2.0,0.0,0.0,True,False,True,False
3377,63,38,153000,90045,1.0,1300.0,1.0,455000.0,0.0,False,False,False,False
3378,39,14,24000,94611,2.0,300.0,2.0,0.0,0.0,False,False,True,False
3379,31,6,53000,92093,4.0,2200.0,1.0,114000.0,0.0,False,False,True,False
3380,39,14,22000,94035,2.0,300.0,2.0,0.0,0.0,False,False,True,False
3381,45,21,29000,90005,1.0,300.0,3.0,0.0,0.0,False,False,True,False
3382,29,3,29000,94720,3.0,1000.0,1.0,0.0,0.0,False,False,True,True
3383,61,36,44000,91302,4.0,2100.0,1.0,0.0,0.0,False,False,False,False
3385,62,36,63000,93109,1.0,2500.0,3.0,0.0,0.0,False,False,False,False
3386,47,23,89000,94920,1.0,2600.0,2.0,0.0,0.0,True,True,True,True
3387,60,34,52000,94305,4.0,1700.0,2.0,0.0,0.0,True,False,True,False
3388,41,17,33000,94550,1.0,700.0,1.0,104000.0,0.0,False,False,False,False
3389,58,32,75000,92096,2.0,2300.0,3.0,0.0,0.0,False,False,False,False
3390,38,14,103000,94305,1.0,800.0,2.0,0.0,0.0,False,False,False,True
3391,66,41,105000,93023,1.0,800.0,3.0,0.0,0.0,True,True,True,True
3392,36,10,35000,94608,2.0,300.0,1.0,98000.0,0.0,False,False,True,False
3393,55,29,21000,92028,4.0,700.0,3.0,0.0,0.0,False,False,False,False
3394,35,10,33000,90266,4.0,1700.0,1.0,87000.0,0.0,False,False,True,False
3395,54,28,83000,93555,3.0,800.0,1.0,0.0,0.0,False,False,True,False
3398,40,14,74000,90245,4.0,1400.0,2.0,0.0,0.0,False,False,True,False
3399,31,7,180000,93407,1.0,4300.0,1.0,0.0,0.0,False,False,False,False
3400,60,36,129000,92028,2.0,6000.0,1.0,0.0,0.0,False,False,True,False
3401,50,24,124000,93305,1.0,4900.0,1.0,266000.0,0.0,False,False,True,False
3402,40,15,85000,94550,2.0,400.0,1.0,0.0,0.0,True,False,False,False
3403,66,41,11000,92325,3.0,100.0,3.0,0.0,0.0,True,False,False,True
3404,45,20,55000,92606,4.0,1900.0,3.0,164000.0,0.0,True,False,False,False
3405,56,26,38000,94305,3.0,1000.0,3.0,110000.0,0.0,True,False,True,False
3406,37,12,93000,90025,1.0,2800.0,1.0,0.0,0.0,True,False,True,False
3407,63,38,83000,91320,3.0,1800.0,2.0,0.0,0.0,False,False,True,False
3409,39,13,72000,95817,2.0,2800.0,1.0,0.0,0.0,False,False,True,False
3410,49,23,58000,95819,4.0,2600.0,1.0,188000.0,0.0,False,False,False,False
3412,29,3,55000,95616,3.0,1100.0,2.0,0.0,0.0,False,False,True,False
3413,52,28,21000,94035,2.0,400.0,1.0,0.0,0.0,True,False,True,False
3414,59,33,50000,94122,2.0,2300.0,3.0,0.0,0.0,False,False,False,True
3415,57,31,131000,90502,2.0,2700.0,1.0,0.0,0.0,False,False,False,False
3416,46,20,25000,93401,4.0,600.0,3.0,125000.0,0.0,False,False,False,False
3419,53,29,24000,94105,2.0,200.0,1.0,0.0,0.0,False,False,False,True
3420,39,14,12000,92093,2.0,0.0,3.0,0.0,0.0,False,False,False,False
3422,38,13,12000,94143,2.0,300.0,2.0,104000.0,0.0,True,False,True,False
3424,43,18,98000,92131,2.0,400.0,1.0,0.0,0.0,False,False,True,False
3425,50,26,88000,90037,1.0,2700.0,1.0,0.0,0.0,False,False,True,False
3426,62,37,42000,92106,3.0,1500.0,1.0,0.0,0.0,False,False,True,False
3427,44,20,69000,92028,1.0,800.0,3.0,184000.0,0.0,False,True,True,True
3428,64,40,63000,91711,4.0,1200.0,2.0,0.0,0.0,True,False,False,True
3429,37,13,73000,95758,4.0,2400.0,1.0,0.0,0.0,False,False,False,False
3431,51,27,44000,94305,3.0,1900.0,2.0,141000.0,0.0,False,False,False,False
3432,59,33,72000,92350,2.0,700.0,2.0,226000.0,0.0,False,False,False,False
3433,63,39,92000,94710,2.0,0.0,3.0,0.0,0.0,False,False,True,False
3434,61,35,40000,95064,1.0,800.0,2.0,128000.0,0.0,False,False,True,False
3435,34,9,104000,95758,3.0,1200.0,3.0,0.0,0.0,False,False,True,False
3436,64,40,63000,94706,4.0,1200.0,2.0,0.0,0.0,False,False,True,False
3437,55,29,19000,92109,4.0,700.0,3.0,121000.0,0.0,True,False,False,True
3438,34,9,89000,91763,1.0,0.0,1.0,0.0,0.0,False,False,True,False
3439,46,20,73000,93106,1.0,1500.0,2.0,128000.0,0.0,False,False,True,False
3440,35,10,31000,95605,,1300.0,1.0,0.0,0.0,False,False,False,False
3442,35,10,72000,91320,3.0,2300.0,1.0,285000.0,0.0,False,False,False,False
3443,51,25,41000,94939,4.0,1800.0,1.0,0.0,0.0,False,False,False,False
3444,31,1,60000,94143,4.0,4000.0,3.0,244000.0,0.0,False,False,False,False
3445,59,33,49000,93009,4.0,1700.0,2.0,104.0,0.0,False,False,True,False
3446,42,15,34000,91302,3.0,1000.0,2.0,0.0,0.0,True,False,True,False
3447,46,22,83000,95616,3.0,700.0,1.0,0.0,0.0,False,False,False,False
3448,29,5,195000,94301,1.0,4300.0,1.0,0.0,0.0,False,False,False,False
3449,50,25,192000,94115,2.0,2800.0,1.0,238000.0,0.0,False,False,False,True
3450,40,14,39000,93117,1.0,2000.0,1.0,0.0,0.0,False,False,True,False
3451,57,31,45000,94305,3.0,1400.0,1.0,198000.0,0.0,False,False,True,False
3452,57,32,21000,92037,4.0,900.0,2.0,113000.0,0.0,True,False,False,False
3453,47,21,52000,94720,1.0,1200.0,2.0,194000.0,0.0,False,False,False,False
3454,33,9,105000,95136,1.0,4000.0,1.0,0.0,0.0,False,False,True,False
3455,55,29,131000,92675,2.0,2700.0,1.0,0.0,0.0,True,False,False,False
3456,39,15,24000,92123,1.0,1000.0,1.0,116000.0,0.0,False,False,True,True
3457,52,26,101000,93407,2.0,2400.0,2.0,0.0,0.0,False,False,True,False
3458,50,20,19000,92612,4.0,400.0,3.0,0.0,0.0,False,False,False,False
3459,61,35,154000,92704,2.0,6900.0,1.0,0.0,0.0,False,False,False,False
3460,34,8,11000,91320,4.0,300.0,1.0,0.0,0.0,True,True,True,True
3461,29,5,21000,90601,3.0,900.0,3.0,119000.0,0.0,False,False,False,False
3462,55,30,34000,95820,4.0,100.0,3.0,157000.0,0.0,False,False,True,False
3463,58,34,41000,94608,4.0,1300.0,1.0,0.0,0.0,False,False,True,False
3464,36,12,73000,95617,4.0,2000.0,3.0,188000.0,0.0,False,False,True,False
3465,61,37,39000,92096,4.0,400.0,1.0,0.0,0.0,False,False,True,True
3466,59,34,30000,92084,1.0,1300.0,1.0,0.0,0.0,False,False,True,True
3467,62,37,155000,93943,1.0,1300.0,1.0,0.0,0.0,False,False,False,False
3468,45,20,55000,94588,1.0,300.0,1.0,0.0,0.0,False,False,True,True
3469,39,13,25000,90304,4.0,1500.0,3.0,0.0,0.0,False,False,True,False
3470,47,21,20000,94066,1.0,200.0,1.0,0.0,0.0,False,False,True,True
3471,38,14,58000,91709,4.0,2000.0,3.0,153000.0,0.0,True,False,False,False
3472,34,9,134000,94550,1.0,4600.0,1.0,164.0,0.0,True,False,True,False
3473,57,33,45000,94117,1.0,1800.0,3.0,195000.0,0.0,False,False,False,False
3474,36,10,80000,94608,4.0,2200.0,2.0,0.0,0.0,False,False,True,False
3475,43,18,58000,95747,1.0,2400.0,1.0,0.0,0.0,False,False,False,False
3477,41,16,104000,92037,1.0,1000.0,3.0,0.0,0.0,False,False,True,False
3478,25,1,101000,94720,4.0,2300.0,3.0,256000.0,0.0,False,False,False,True
3479,33,8,175000,92354,2.0,6700.0,1.0,102000.0,0.0,False,False,True,False
3480,54,30,120000,95039,1.0,7400.0,1.0,119000.0,0.0,False,False,True,True
3481,63,38,22000,92115,3.0,100.0,3.0,90000.0,0.0,False,False,True,False
3483,52,26,45000,92697,4.0,1800.0,1.0,0.0,0.0,False,False,True,False
3484,41,17,49000,92130,4.0,2200.0,2.0,0.0,0.0,False,False,False,False
3485,54,28,28000,94305,4.0,1500.0,3.0,0.0,0.0,False,False,True,True
3486,44,20,175000,96150,2.0,1400.0,1.0,0.0,0.0,False,False,True,True
3487,45,21,183000,95211,2.0,1400.0,1.0,354000.0,0.0,False,False,False,False
3488,53,28,44000,91604,3.0,1700.0,1.0,0.0,0.0,False,False,False,False
3489,58,32,65000,90266,3.0,2200.0,3.0,0.0,0.0,False,False,False,False
3490,57,32,33000,95747,2.0,2000.0,2.0,0.0,0.0,False,False,True,False
3491,56,26,92000,92647,2.0,4500.0,3.0,0.0,0.0,True,False,False,True
3492,35,10,75000,93940,4.0,700.0,3.0,0.0,0.0,False,False,True,True
3493,43,18,50000,91006,4.0,1900.0,3.0,0.0,0.0,False,False,False,False
3494,52,27,25000,95138,2.0,0.0,1.0,0.0,0.0,False,False,True,True
3495,51,25,18000,92109,1.0,300.0,3.0,93000.0,0.0,False,False,False,True
3497,34,8,52000,94720,4.0,2200.0,2.0,0.0,0.0,False,False,False,False
3498,65,39,113000,90036,1.0,2000.0,1.0,0.0,0.0,False,False,True,True
3499,30,4,35000,92130,2.0,300.0,2.0,0.0,0.0,True,False,False,True
3500,54,28,74000,95014,2.0,1100.0,1.0,0.0,0.0,False,False,True,False
3502,49,23,125000,94022,1.0,7300.0,1.0,0.0,0.0,False,False,False,False
3503,45,21,73000,95020,1.0,800.0,3.0,0.0,0.0,False,False,True,False
3504,36,12,18000,91330,1.0,500.0,3.0,0.0,0.0,False,False,False,True
3506,59,35,60000,90089,1.0,0.0,2.0,0.0,0.0,False,False,True,True
3507,58,34,84000,91380,2.0,2800.0,1.0,0.0,0.0,False,False,True,True
3508,33,8,133000,90024,1.0,0.0,1.0,0.0,0.0,False,False,True,False
3509,38,12,38000,94553,2.0,300.0,1.0,0.0,0.0,False,False,True,True
3510,30,4,18000,95020,4.0,300.0,2.0,0.0,0.0,False,False,True,True
3511,62,38,99000,91604,4.0,1700.0,2.0,0.0,0.0,False,False,False,False
3512,38,12,39000,95825,2.0,300.0,1.0,174000.0,0.0,False,False,True,False
3513,28,4,159000,93907,1.0,1500.0,1.0,0.0,0.0,False,False,True,True
3515,34,9,99000,90245,4.0,2200.0,2.0,155000.0,0.0,False,False,True,False
3516,55,30,40000,94126,2.0,2300.0,3.0,0.0,0.0,True,False,True,False
3517,58,32,63000,92717,1.0,1600.0,1.0,0.0,0.0,True,False,True,False
3518,60,35,8000,94143,1.0,100.0,1.0,0.0,0.0,False,False,True,False
3519,35,9,179000,91125,2.0,0.0,1.0,76000.0,0.0,True,False,True,False
3520,67,42,32000,93943,1.0,1100.0,3.0,0.0,0.0,False,False,False,True
3521,28,4,43000,91304,1.0,1000.0,3.0,102000.0,0.0,False,False,False,False
3523,40,14,64000,91320,4.0,200.0,3.0,0.0,0.0,False,False,True,True
3524,61,37,64000,92028,1.0,0.0,2.0,0.0,0.0,False,False,False,True
